"player_name","pitcher","game_year","N","unpredictability","indistinguishability","unexpectedness","deception"
"Fernando Romero","622864",2019,206,52.1708431580516,89.1075319749461,9.87562184810558,33.0428490330345
"Mychal Givens","571710",2019,797,77.3313265808734,37.9220785635499,5.37567554894779,32.9833352021899
"Pedro Baez","520980",2020,236,47.5280986497858,80.6864587552368,16.26968090458,32.9619903103296
"David Hale","571735",2018,164,45.3471014580808,78.1509843418258,18.8650016344592,32.9552803967164
"Chris Beck","571476",2018,414,72.8899839445269,64.1414526558475,0.625846591194134,32.9460565013849
"Mike Soroka","647336",2020,142,45.9425934120166,60.3090823512734,24.039405576469,32.9403751531543
"Seunghwan Oh","493200",2019,282,58.8612491596697,36.4566345090592,20.9407213785495,32.8998207858954
"Ryan Brasier","518489",2020,313,71.9670887088434,44.8533714034658,7.44278695109694,32.8822654155244
"Derek Law","571882",2019,891,51.1569376285982,38.1400036955092,26.7105526676292,32.8710317589556
"Hyun-Jin Ryu","547943",2019,1979,62.0062666690492,50.8657384784876,13.7056982596746,32.8631534817129
"Trevor Oaks","656805",2018,180,55.6519455318529,77.5258943455343,10.4244602088538,32.8492273873715
"Kyle Gibson","502043",2020,837,64.8857299579099,49.4092435229873,11.7583573289049,32.8354061177774
"Jorge Lopez","605347",2018,649,55.41689140668,70.6218931488047,12.7839893637915,32.8249585180782
"Chasen Bradford","607473",2019,179,53.7600456560512,43.033394290846,22.9366762176551,32.8217295342844
"Casey Sadler","594987",2019,504,51.5415425923504,90.3953395087011,9.65925040985158,32.8138661620139
"Lucas Sims","608371",2018,236,51.046344015192,70.699094584117,16.3416056706133,32.8119717202153
"Jacob Waguespack","621097",2019,998,48.5529663367695,68.8939966069769,18.9237459133233,32.778604851346
"Eric Yardley","642233",2019,129,51.1374224339947,76.38540578526,14.3886640117701,32.7655856445261
"Kohl Stewart","640464",2019,275,45.5535131053918,77.7796391618804,18.5381415493578,32.7610546481384
"Ryan Yarbrough","642232",2018,1760,57.8675909377712,23.4916084235824,25.6918146001545,32.7590722698498
"Brad Brach","542960",2019,729,70.4230958142366,31.3593388909063,12.803282431829,32.7326405632392
"Roenis Elias","606273",2019,591,52.6910142321057,39.0443616475162,24.9540534637324,32.7267108258503
"Blaine Hardy","543278",2019,507,33.2949579665698,60.8841061470638,33.9725455159487,32.7263596440125
"Tyler Kinley","641755",2018,158,40.5765592440568,64.5655782774437,26.7892228763345,32.7184484069136
"Steve Cishek","518553",2018,872,47.5072959859278,83.0509730666963,15.1843274363257,32.715685998961
"Lou Trivino","642152",2020,276,41.2413435104978,88.0224564911439,18.7413519680502,32.7010631348516
"David Robertson","502085",2019,102,22.7922933082935,82.6178259174364,35.6374944838358,32.6832122660956
"Clayton Kershaw","477132",2020,667,25.4910425221273,52.6874152917517,42.9277846456065,32.6655479191452
"Fernando Romero","622864",2018,712,41.8493412695285,90.6568648043897,17.3020450443611,32.6312904585922
"Spencer Turnbull","605513",2018,213,48.4442195349615,63.9432660145223,20.3618455444767,32.6167770945123
"Trevor Gott","641627",2018,217,54.2882128460976,62.8893959553064,15.8796699292835,32.6142779052747
"Drew Gagnon","543193",2018,154,30.1778186642273,83.3182742491715,29.2128156130215,32.6006375973812
"Hunter Wood","621056",2019,543,64.5299628040954,36.3880039706479,15.8626624721261,32.5964105547485
"Dan Straily","573185",2019,726,60.2251096109501,41.244903214637,17.8355562407951,32.5782426764829
"Diego Castillo","650895",2018,669,47.5429213210348,81.6979332337511,15.383077235416,32.5723182306192
"Wandy Peralta","593974",2019,458,55.0431992713684,26.3147372488637,26.852709828256,32.5711483382701
"Kyle Crockett","641490",2018,129,46.5704685039712,55.3451109254226,24.5779770705001,32.5689790537148
"Jalen Beeks","656222",2018,656,48.5173924124046,81.6640173895313,14.5588925371419,32.5495973483703
"Joe Ross","605452",2018,181,53.3636118001549,78.5974384496584,11.4693487096145,32.4971154949314
"Corey Oswalt","621261",2018,751,61.9940459595092,62.207208083845,9.55939161814772,32.4806289252351
"Sandy Alcantara","645261",2020,488,39.9494503114568,85.0284811303125,20.438283558901,32.4740962538876
"Jake Faria","607188",2019,311,66.5086855814673,65.9244425119632,4.57977218307863,32.4272419773394
"Luis Avilan","501593",2018,628,50.9628735969108,48.1489321702877,23.021051328752,32.4054420554116
"Mike Morin","573046",2019,508,30.6937990927534,74.3730800650454,31.2148455632013,32.3015820020636
"Mike Fiers","571666",2019,2049,48.1669073382843,42.2869480882683,27.0446428884041,32.3009668972539
"Nick Vincent","543883",2020,231,53.3938887783825,62.9538328406783,16.1512071390012,32.3003723280171
"Andrew Kittredge","552640",2019,598,56.2598314798284,51.7688373941283,17.2421305416508,32.2208915853064
"Andrew Suarez","605498",2020,128,43.7439928733039,78.8653191806031,18.8981999481239,32.2071607636996
"Zack Littell","641793",2018,326,55.5640585469912,78.6210803740119,9.23286498670781,32.2033727193088
"Yimi Garcia","554340",2018,266,62.5904541806917,54.6262500640774,11.0583599724467,32.1801416360619
"Josh D. Smith","605479",2019,222,57.7480929960878,48.4762352999755,16.9843656676877,32.1637066277725
"Conner Menez","669214",2020,124,48.8927955640354,65.2843479374467,18.9035051471619,32.1499170450579
"Rico Garcia","670329",2020,133,48.5574848600854,60.9834148084867,20.4938312208883,32.1099665863785
"Tyler Duffey","608648",2018,304,49.2631030930873,52.6723749982102,22.5481454719496,32.1007546108098
"Nate Jones","518858",2018,377,30.5301995726683,81.5101798064725,28.7411517481274,32.065874960414
"Ronald Bolanos","671790",2019,255,57.8022802417073,56.824824958168,14.133801832807,32.0611596239989
"Brandon Maurer","543506",2018,369,57.9781249438935,0,32.0787330176776,32.0470876142642
"Jacob Waguespack","621097",2020,307,45.5013534123272,79.3243152457849,17.0712762673114,32.042786543548
"Hoby Milner","571948",2018,113,56.1785757615804,73.8001060633124,9.97479078380888,31.9999197254233
"Richard Lovelady","663992",2019,280,41.6281662207072,68.4966001583308,23.6186416044712,31.9762666178115
"Aaron Loup","571901",2020,244,53.4081286457067,47.451469323752,20.6199509033658,31.9756444384652
"Odrisamer Despaigne","628333",2018,530,51.7934909813977,50.6889066803139,20.9042916006702,31.9656878620208
"Patrick Sandoval","663776",2020,439,60.1450185455718,61.6343201672969,10.4852017805639,31.9300022134885
"Josh Taylor","657031",2020,110,47.3140541774789,71.0827154033394,18.0338806251356,31.922382070727
"Wade Miley","489119",2018,941,62.5652783500598,42.8072316122963,14.4459089738258,31.8979026980164
"Trevor Bauer","545333",2019,2772,29.1965491536968,59.2610942336187,36.6636687203874,31.8775159210824
"Kyle Funkhouser","608335",2020,238,52.3094235973918,83.1451037503766,9.99400545365772,31.8657044540211
"Tyler Anderson","542881",2019,300,62.7780451066881,25.2065880267307,19.7988708774647,31.8407455151989
"Greg Holland","518813",2020,318,58.8623805785538,63.4580701197035,10.8295046809244,31.8374173505889
"Chris Rusin","543734",2018,633,44.5691932345503,77.4515260490494,18.1022821343357,31.8071733824183
"Dominic Leone","608678",2020,144,31.6310419686187,91.7965183512013,24.159420028031,31.7859093295075
"Marcus Walden","519393",2018,154,33.2548443258009,85.2939604838615,24.8619083887418,31.7632578488572
"Nick Wittgren","621295",2018,453,67.6286826441644,58.1190603349674,5.13298330884403,31.7131627821804
"Justin Dunn","643290",2020,604,25.9615294228483,62.3935303475694,38.0534954108406,31.6819793522363
"Cody Reed","642003",2020,180,66.6064235672488,44.4446384297843,10.285786311014,31.6797546164898
"Williams Jerez","605301",2018,217,48.8638780455955,54.137527458469,21.7971771775795,31.6681032739306
"Pedro Araujo","606478",2018,397,50.9670268500515,68.9916872691661,15.3104644095862,31.6538948930702
"Blake Parker","453284",2020,247,50.9829192903561,83.6301528616282,10.6246699259217,31.6485939884797
"Luis Castillo","622491",2020,859,49.5708692002895,38.114055761455,26.2806300315635,31.639383350164
"Duane Underwood Jr.","621249",2019,158,51.7909610483402,80.5528040931111,10.9080273487448,31.6262313437842
"Ryan Yarbrough","642232",2019,1379,68.1035860210216,20.8432357948346,16.4167990326422,31.5687936035956
"Luis Avilan","501593",2020,123,51.4287246284726,69.2572959091111,14.7020242804023,31.5526522638015
"Taylor Clarke","664199",2019,1142,66.4476216117231,68.5087918366237,2.56207422635639,31.5488598093506
"Ervin Santana","429722",2019,186,54.597346427552,83.8415286333511,7.42947151857395,31.5426168666247
"Justin Grimm","518748",2018,211,40.684834027378,62.0284745677024,25.8376643092841,31.5389896044315
"CD Pelham","641962",2018,120,47.871890049405,88.3190707197318,11.5146371612567,31.5224660719862
"Julio Teheran","527054",2020,423,49.974927737678,67.7783528592856,16.291443787272,31.4964629702339
"Mike Hauschild","623434",2018,104,59.5531683813598,54.6778895010403,12.5545890983059,31.4816489949459
"Daniel Norris","596057",2019,1740,56.5403735278214,44.4157490238295,18.2553842668505,31.4451273635757
"Santiago Casilla","433586",2018,367,47.9790718954319,41.4665578418934,26.2032829077028,31.4132874322241
"Jose Quintana","500779",2020,141,51.5747802015999,91.6518609681421,7.19269332082772,31.3747787397436
"Danny Coulombe","543056",2018,293,39.6238519665556,28.1274459360705,37.2819533751507,31.3739253661524
"Alex Young","622065",2019,977,38.8942785435331,61.991988198984,27.0850548981725,31.3700292541806
"Dylan Covey","592229",2019,739,47.4753061115602,76.2344671109101,15.3523787590007,31.282277857814
"Stephen Nogosek","668665",2019,104,55.8400409845687,29.1479122864859,23.3840159397581,31.2234142158189
"Shane Greene","572888",2020,290,42.5551538081263,47.1505916397411,28.5889356932066,31.2217813633284
"Alec Mills","621219",2018,220,52.2791989133889,72.5807046967334,12.4593159527431,31.2117813255811
"Sandy Alcantara","645261",2018,419,49.4533433359263,77.0975166812874,13.3389235377751,31.2054600047434
"Michael Lorenzen","547179",2020,459,39.0598476559939,75.7361198160735,22.3243830877515,31.1977274690054
"Joakim Soria","465657",2020,208,54.4537056235628,13.6374840497307,29.4292982046543,31.1952404548275
"Joakim Soria","465657",2019,538,40.7325963291994,52.889661787373,28.2197972927116,31.1924022157387
"Hunter Harvey","640451",2019,108,55.7281675922285,59.9714592135571,13.5491355023671,31.1501693968571
"Jimmy Cordero","622772",2019,395,51.3380681748033,74.2356159376097,12.6070303400666,31.141043177314
"Sean Reid-Foley","656887",2018,486,53.9400837537932,68.1644643681095,12.3612412181507,31.1149309791606
"Ivan Nova","467100",2020,196,38.1140775187038,80.0870600374431,21.5991418905359,31.1145876114331
"Javy Guerra","642770",2020,168,54.4906453555378,62.3807982965327,13.7342850988592,31.1032112090749
"Adam Kolarek","592473",2018,278,33.0906199808738,26.5915950546499,42.7624034778232,31.0976926222529
"Patrick Corbin","571578",2020,773,61.4684887118811,79.1168954057955,2.61800509269163,31.0792251362307
"Dylan Covey","592229",2020,155,38.8090857331919,90.9094970728019,17.5115800417717,31.0680407607326
"Adam Cimber","643256",2019,555,44.9604585505562,88.2617159648186,13.1252351419804,30.9533719180209
"Wei-Chung Wang","623913",2019,389,59.7590785437863,42.8273926095432,15.3716826302339,30.9240410009093
"Humberto Mejia","650668",2020,156,46.9996498732406,72.1872730754427,16.5174500770552,30.9176168838792
"Ryan Tepera","572193",2020,280,45.923653883243,88.2294802931956,12.1848062319234,30.8424179925349
"Marc Rzepczynski","519240",2018,158,31.7581923964809,67.5589045578101,30.3791356177865,30.7977433063061
"Andrew Triggs","592811",2020,126,34.0278947080773,63.0428359920328,29.9397215198976,30.7915359424395
"Jim Johnson","462382",2018,740,57.220556425618,31.2229425611774,20.9109542173594,30.7473422922279
"Brooks Pounders","572044",2018,217,53.8799800728349,23.4011649800902,26.1368835575185,30.7339908914685
"Adam Morgan","605388",2019,342,38.7634405189405,72.059986843041,22.9557672964206,30.6440613456059
"Ben Braymer","664069",2020,118,41.969406065454,53.0628311509896,26.3414752628525,30.6247344594694
"Matt Albers","458006",2019,748,62.4195005808213,54.0971716609323,9.1523247215215,30.6162848472648
"Yonny Chirinos","630023",2018,942,41.7251535075471,65.3215890594995,22.4725495668329,30.5094251061921
"Drew Rucinski","607968",2018,411,41.145481900571,82.6944887704981,17.3539153281769,30.4673908465975
"Lewis Thorpe","626929",2020,195,57.2408596255258,75.568264260724,6.30952340302621,30.4282065662555
"Keynan Middleton","641871",2019,110,54.1134475559183,64.8167806564755,12.2537573143879,30.3867876502511
"Daniel Mengden","596043",2019,786,46.1941352467575,54.1982287622708,21.9538731901108,30.239842130328
"Felix Hernandez","433587",2019,890,42.332185665708,71.3185183157734,19.6464725953695,30.2166311952416
"Miguel Gonzalez","456068",2018,190,48.0344179589525,46.6541054445342,22.7966753088542,30.2078148925098
"Clay Buchholz","453329",2019,706,63.3527664181068,42.1233022588843,11.588938343644,30.1853280493178
"Frankie Montas","593423",2018,708,55.1599515325383,80.474471576772,6.112786737188,30.1829246744957
"Brandon Brennan","592165",2019,522,40.8005864727734,61.4971560342519,23.9745908632194,30.1716814853156
"Luis Santos","608601",2018,273,63.4850498430955,38.9989707298976,12.4007979347163,30.1324817808475
"Zac Reininger","643617",2019,394,59.6601164396249,65.0318178300782,7.21106357425425,30.1011819878267
"Lance McCullers Jr.","621121",2018,1577,60.3864913623351,63.8326420152991,6.94495361300109,30.065983027625
"Casey Kelly","543391",2018,250,46.2964432304516,83.1986420514826,12.3649605505179,30.0546430547931
"Blaine Hardy","543278",2018,1002,59.4505326888482,29.2738769750433,18.6279821095581,29.9941801218397
"Tanner Anderson","664196",2018,112,39.0559767257441,49.0143664950168,29.1153782150801,29.9777936466362
"Hector Velazquez","584171",2018,1015,40.9249002873951,64.9327069421642,22.4908173537452,29.9694698344655
"Miguel Castro","612434",2019,915,49.8238364178045,70.2098444937993,13.4776477944446,29.9693954039019
"Yusei Kikuchi","579328",2019,1925,54.6455099597974,53.4592484571724,14.8318356353589,29.9610271647555
"Anthony DeSclafani","543101",2020,444,50.336880908314,69.3064384208141,13.3149494853133,29.9496707984303
"Junior Guerra","448855",2020,289,32.1539997516541,51.0311394533202,34.0797498371396,29.9220309726263
"Travis Lakins Sr.","664042",2020,354,58.6945249694258,56.6409961036879,10.4261801833958,29.9215521648184
"Dan Otero","519096",2019,285,41.9760165468826,75.9534360171322,17.9981081709342,29.8886330647864
"Andres Munoz","662253",2019,319,65.8967305044027,45.3858449479916,7.93374017977764,29.8185316297487
"Raisel Iglesias","628452",2019,760,57.5742892279848,45.4058100135502,14.7236582148992,29.7761415644819
"Corbin Burnes","669203",2020,768,40.6670625397348,67.228192804452,21.6479892363854,29.7409875588001
"Ryan Tepera","572193",2019,251,47.0022004264346,81.8025199773694,11.751146068707,29.7177138112813
"Daniel Norris","596057",2020,374,54.8825634625294,39.0265867769911,18.8656084182504,29.6994741776615
"Aroldis Chapman","547973",2020,154,44.326054889791,76.8967969801257,15.4095861015475,29.6402849041133
"Brian Schlitter","489295",2019,108,58.4274857197275,81.5717786169926,2.25240887850592,29.6049843518225
"Tyler Beede","595881",2018,126,32.655909888088,89.4755490294753,20.9630103560928,29.6035102421931
"Brandon Leibrandt","605335",2020,115,30.1638438857881,84.8336856699099,24.4667925477307,29.5833166099995
"Jason Adam","592094",2019,300,58.9207603421248,26.3020273959706,19.4178254375464,29.5750927038943
"Michael Lorenzen","547179",2019,965,36.7796412958077,72.2168829493247,23.0105153523997,29.5643713536354
"Bruce Rondon","541652",2018,454,57.7287134671491,38.754828006185,16.3792953223897,29.5384234077774
"Matthew Boyd","571510",2020,808,55.129470828162,31.2193029462544,20.8056101407425,29.4561436831923
"Dane Dunning","641540",2020,429,42.0696071862274,72.1405604718441,18.486630264334,29.4301565594369
"Ranger Suarez","624133",2018,157,29.9683822683301,81.3535840863332,25.3807617366092,29.3319213951628
"Thyago Vieira","600986",2019,132,50.8655071931365,63.0490893502389,13.9047217272671,29.2657444714496
"Yohander Mendez","622795",2018,370,46.7487233883463,71.0077617898349,14.7598121205511,29.2656835613635
"Giovanny Gallegos","606149",2018,136,37.0267472673173,78.9032060942146,20.1161476395037,29.1691511381629
"Tyler Alexander","641302",2020,446,40.5797182826988,78.7638907407906,17.2115465039819,29.1536701917577
"Jace Fry","605240",2020,258,28.624318130216,84.9790391054832,24.9720085973977,29.0773604959917
"Jonathan Loaisiga","642528",2019,452,50.6885718416849,56.5463954127181,15.847902896777,29.0716609151078
"Zach Eflin","621107",2018,1493,60.9371108788612,66.2718624312341,4.29466735793151,29.0641344457176
"Phillips Valdez","570488",2020,369,48.6050186913239,65.7887354763403,14.5758653287138,29.041261271456
"Jaime Barria","642545",2018,1545,63.3499681495096,22.8232689170288,16.1191266705632,29.0397475276859
"Jordan Yamamoto","657141",2020,200,46.338031143219,20.7593284552101,30.7670447713123,29.0221652578885
"Sam Coonrod","656322",2019,334,44.6719106150641,65.2257128105626,17.957932119283,29.0147170914283
"Jeanmar Gomez","491646",2019,196,47.7592587729216,59.0920335413399,17.3543544426905,29.0042182199323
"Drew VerHagen","572403",2019,683,52.8096975098037,33.5319396968994,21.2138121762089,28.9155217634374
"Mike Wright","605541",2019,427,59.1371710156263,41.381531160305,13.4541807593855,28.8836110970549
"Dellin Betances","476454",2018,859,35.2961065117051,51.9523063705825,29.7057811198078,28.8689963397649
"Drew Rasmussen","656876",2020,230,52.9962521951014,35.5221009333604,20.3287967116175,28.8470008847504
"Carlos Rodon","607074",2019,538,42.8580503059495,77.0403214526039,15.425934021719,28.8304290259761
"Patrick Corbin","571578",2018,2338,45.3472880350977,75.3826722662341,13.8977694353042,28.8263902204529
"Rony Garcia","665621",2020,297,60.3921802176816,29.7243187704022,16.0450552110518,28.8198797603897
"Robby Scott","582494",2018,112,28.1806570985013,55.514938725434,34.3619095970163,28.8192664910435
"Will Smith","519293",2018,603,52.2110720546827,33.5191845107959,21.5158410793222,28.7777308787069
"Dovydas Neverauskas","596720",2020,269,59.7145055863043,54.6262730999794,8.55964680338688,28.7439298363056
"Chandler Shepherd","605469",2019,234,46.3084136843878,76.3157939717341,12.6440835006368,28.7102774468675
"Cole Hamels","430935",2019,1775,67.1657919923951,51.4136267290255,3.38451439835519,28.7013379047068
"Derek Law","571882",2018,185,48.2428809672783,44.8045246128943,21.0175773786813,28.6571427417232
"Johnny Cueto","456501",2018,575,51.3281274255182,63.7136820954285,12.419245867431,28.6357155085492
"Jeanmar Gomez","491646",2018,336,51.0850634362337,60.4879249135241,13.4743944157928,28.513510090933
"Jonathan Loaisiga","642528",2018,390,58.7930502871717,34.1932049368934,15.4960199138029,28.5077065771091
"Carlos Rodon","607074",2018,1454,45.7264863410606,77.926532097374,12.2613366451267,28.4640489595281
"Walker Buehler","621111",2020,451,41.7049614827775,43.5352502792535,26.4822040896478,28.426983322862
"Jose Rodriguez","642578",2019,245,40.3804246705763,55.078609447848,23.7772194462897,28.344122840197
"Chris Mazza","607391",2019,209,50.0051176824065,29.1895549892504,24.0081673174106,28.2801967264067
"Drew Anderson","623454",2018,162,39.7365117918476,77.8254042217812,16.9388952451367,28.2597460673345
"James Norwood","656803",2019,162,49.8338279824808,80.1528901202765,7.81976254822729,28.218215668805
"Wandy Peralta","593974",2018,582,59.7633971033419,16.03050481087,19.9335963921011,28.1185149500303
"Alex Cobb","502171",2020,555,32.6760451929949,89.5797410738651,18.7526106881978,28.0783927120097
"Sam Freeman","518693",2018,670,49.6331762460952,66.5015128820828,12.1084436615838,28.057815484906
"Chasen Shreve","592741",2020,319,38.7289802501279,82.8728164982233,15.8738895187241,28.0575361693782
"Victor Gonzalez","624647",2020,210,33.3135407330422,86.5908229480836,19.1245261116121,28.0392571095018
"Luis Cessa","570666",2018,509,51.3428553748179,66.472750603506,10.6446968948406,28.0123455502958
"Koda Glover","606983",2018,212,46.6691629603887,50.1300030008417,19.5634100153543,27.9135346494578
"Daniel Mengden","596043",2020,173,33.4680105781952,68.5431040130352,24.5412834522002,27.8926571342944
"Anibal Sanchez","434671",2019,1980,46.9568045764018,61.3386650230824,15.7084093824231,27.88113720099
"Luis Garcia","472610",2018,558,43.9640717565045,79.5724829201407,12.3229270414813,27.8529046304326
"Brad Brach","542960",2020,191,47.2650230185505,48.9906201721663,19.130656821362,27.6982595834029
"Sean Gilmartin","543219",2018,334,40.2047959045641,31.5204728883437,30.4411483589071,27.6462958671342
"Michael Wacha","608379",2018,1058,54.7127504449087,58.1917762173129,9.97537037036394,27.636693036181
"Sam Tuivailala","592815",2019,295,41.7677904949655,74.1770939980425,15.4839175722137,27.5932377225582
"Cionel Perez","672335",2019,122,48.1025074564416,41.3435961451703,20.6812295839298,27.559528490658
"Jake Newberry","623470",2018,188,64.2816017780033,32.7726798542412,10.037000808827,27.5264975207825
"Jacob Turner","545363",2018,116,36.1528614875112,66.4996185191675,22.3258381975428,27.430441264795
"Nathan Eovaldi","543135",2020,546,64.525369592828,37.4978759745644,8.15582039641785,27.4033480722251
"Bryan Shaw","543766",2020,115,35.1114470992757,53.849425876203,27.1105826812803,27.3564992302126
"Dillon Tate","622253",2019,257,35.7183223975628,71.7992317790005,20.7892922611522,27.285327506708
"Pedro Payano","622797",2019,312,58.8467609824248,40.70988507764,11.6309874459935,27.2766916004238
"Tim Melville","543532",2019,359,63.7114659405547,9.98199742805495,17.3664725807153,27.2416895514025
"Jonathan Loaisiga","642528",2020,293,47.8032445117394,56.7692792971965,15.507297343866,27.2034834285413
"Kyle Gibson","502043",2019,2050,62.6930076310786,39.3158186287838,8.76333264765479,27.1755710203335
"Matt Shoemaker","533167",2018,369,48.0837490689788,60.4433935807828,14.041611152942,27.158534869512
"Fernando Abad","472551",2019,121,51.2587911352643,49.0330309721876,14.9715540215597,27.0944730775553
"Jon Lester","452657",2020,743,42.7429005706854,95.3484935037975,7.2132099874233,27.0848830795113
"Rich Hill","448179",2020,376,26.7347977267959,48.5924656779576,35.2499790025291,27.0480613471317
"Williams Jerez","605301",2019,143,56.6157046542048,53.619089175368,9.00309244760422,27.0283402397675
"Yoshihisa Hirano","673633",2020,185,32.8745804926544,77.6610556875748,20.8886735365655,27.0204340449546
"Andrew Chafin","605177",2020,140,44.4395875677067,67.5505949501473,14.5489890558562,26.9963291515425
"Ervin Santana","429722",2018,314,33.5758513281338,74.2013976387622,21.3440553494073,26.9714054740966
"Adrian Morejon","670970",2019,112,49.6710848305363,51.4088570786822,15.2945260190196,26.9336201911879
"Dustin May","669160",2019,422,50.3272895255714,52.9905078908496,14.2423160718397,26.9282967614574
"Tommy Hunter","488984",2018,686,49.8544831451334,64.3629023052071,10.9014386727521,26.8534188270741
"Dellin Betances","476454",2020,181,23.4872672491776,61.339042212647,33.481347715322,26.7785523659811
"Blake Parker","453284",2019,763,57.2125798880585,66.8428561471548,3.92451231255937,26.765390315779
"Kelvin Herrera","516969",2018,484,53.4815522926186,18.0371009968951,22.5477125261538,26.7620994630686
"Nick Tropeano","607374",2020,176,13.1393562200011,86.9802902755172,33.7979047533633,26.7526324761033
"Dovydas Neverauskas","596720",2019,159,58.34224340553,19.6205784797531,18.0152100568523,26.745553030722
"Blake Snell","605483",2018,2213,46.7292491824204,58.6157476160688,15.0996830065394,26.7065808308383
"Anthony Bass","542914",2020,287,46.3157943089811,57.716464948915,15.7092510363364,26.6941239859645
"Justin Shafer","596101",2018,107,37.5509689595608,86.9590455818722,13.6001629207992,26.6867562512107
"Steven Brault","643230",2020,568,58.7140878869554,50.5187695182717,7.7058512320657,26.6354720391573
"Aaron Civale","650644",2019,632,47.6278631026043,57.1913960220139,14.6799729791586,26.6124657340953
"Taylor Guerrieri","605260",2019,366,14.7609808203441,58.83210917892,41.2120074259301,26.5969155910047
"Brett Anderson","474463",2018,858,45.0633845521392,35.3670075215848,23.7230247061693,26.5948448283367
"Jhan Marinez","501697",2018,110,27.5916372001999,76.6295898659407,24.9475752386005,26.5813065934481
"Heath Fillmyer","641571",2019,331,49.3023924046553,39.7545488134724,18.7693969567583,26.550308764258
"Edinson Volquez","450172",2019,222,49.2495287902042,62.8763222374976,11.4186964600054,26.532323299957
"Buck Farmer","571656",2020,252,33.9392945368188,54.8857901041227,26.525984347362,26.4953476201332
"Brett Anderson","474463",2020,547,49.5432074639317,45.2110336024167,16.7024250123709,26.4588059680946
"Jake Newberry","623470",2019,397,63.0577414665366,25.82520860011,11.7348932478016,26.4504007237026
"Odrisamer Despaigne","628333",2019,153,41.0282265449222,50.8608571163158,21.8306876406825,26.3980107618415
"Tyler Cloyd","543031",2018,250,25.5383604955836,85.4331534242093,23.4335126566014,26.2989677668235
"Wil Crowe","640444",2020,147,53.1199797258268,42.4828296527573,14.3208253032264,26.2439480935088
"Jose Urquidy","664353",2019,405,59.2923289202994,14.8619108293643,17.9408062734853,26.1750314970002
"Josh Rogers","642028",2018,156,58.4851908668973,39.4076042875148,10.768130170472,26.1644013560854
"Tanner Anderson","664196",2019,285,49.8075945981044,31.259934135506,20.4078328026605,26.0896949287697
"Pedro Strop","467008",2019,549,52.9771242568685,60.6074592373325,8.37497259968094,26.0411286832445
"Jason Adam","592094",2018,420,54.3725752178945,27.8507267577058,17.620715466865,26.0100636996053
"Mike Montgomery","543557",2019,1168,44.2379073535654,76.8599514540351,10.2328143670664,25.926583073068
"Kelvin Herrera","516969",2019,632,61.0245216229622,7.08266292328976,18.6323098039727,25.9204560776818
"Duane Underwood Jr.","621249",2020,248,43.6956377076007,85.0356519141372,8.0555461276809,25.9135506404894
"Raisel Iglesias","628452",2018,639,53.021003482531,39.6029487329097,14.7862213296611,25.867049601836
"Luiz Gohara","627894",2018,217,50.711525164472,51.6848378817556,12.7663208921143,25.8161506947444
"Mychal Givens","571710",2020,301,63.7847173272209,23.002210341612,11.1353970019875,25.814930169391
"Chad Kuhl","641771",2020,591,53.664854390075,57.9690811712475,8.15171068593531,25.6899419004149
"Luis Cessa","570666",2020,266,46.552618233434,63.8854795849229,12.0841019061641,25.6607115052631
"Paul Blackburn","621112",2019,167,29.3029699475089,92.2090224658847,17.225146357547,25.6301421466113
"Wade Miley","489119",2019,2119,65.7169059415479,32.1449162616782,6.26895827209209,25.5601767920957
"Dustin May","669160",2020,638,40.1442242898975,68.8530005588555,15.6244966312812,25.5506253121625
"Sixto Sanchez","664350",2020,380,44.4605993535933,36.1569802773493,22.4347688290271,25.5126730592373
"Jeremy Jeffress","502026",2020,253,40.0653368211895,77.8931980292615,12.7257746488116,25.4922811076634
"Michael Kopech","656629",2018,188,42.250922287644,63.9037414098636,15.2650834321973,25.4086476249091
"Chris Mazza","607391",2020,401,42.3896228535137,42.5507920876568,21.9265843386569,25.3879721725833
"Evan Marshall","605359",2019,627,34.8814222698242,70.2277263579562,19.0677432881005,25.2299274644996
"Marco Gonzales","594835",2018,1872,42.7465795476341,44.4906301297824,20.5613610722777,25.0682572185783
"Jimmie Sherfy","642073",2019,233,47.0974338762298,34.8019274950235,20.0301032457895,25.0438370832479
"Ross Stripling","548389",2020,595,51.9153326092017,45.5713615793085,12.6229480359704,25.0397162439007
"German Marquez","608566",2018,2305,43.9528783081308,69.122298914093,11.6338969355286,25.0091724979862
"Blake Snell","605483",2020,669,46.1057908247283,73.3216728660702,8.43098044886203,24.9449715981979
"Hunter Wood","621056",2018,517,32.7902780330771,45.2864222993666,28.3027955235994,24.9219154970585
"Michael Pineda","501381",2020,344,42.2457517606972,76.4609977207763,10.5104674829106,24.8743337781666
"Jose Alvarado","621237",2020,149,45.8422101190961,86.2215797514085,4.41848429476055,24.861311323947
"Kyle Wright","657140",2019,259,41.9720862528543,61.5040385384577,15.4313187589774,24.8240059685107
"Luis Severino","622663",2019,163,57.8020537310955,34.7688301675287,10.6834067629262,24.6638054629015
"Ryan Carpenter","543001",2019,479,51.4882198947615,35.1001133343685,15.6857224063417,24.5976822706936
"Alex McRae","656725",2018,102,37.3067199094202,84.52956245104,11.5186052157473,24.5288678941028
"Ryne Stanek","592773",2019,922,46.5200762780264,31.1289125414078,20.8997257362474,24.4956588730669
